Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2019-04-16,47.61252212524414,48.119113414692066,47.447640034865586,47.66270505779345,102785600
2019-04-17,48.53968811035156,48.5994277929976,47.459593627169305,47.68182349642656,115627200
2019-04-18,48.714115142822266,48.783411553540525,48.393911396626216,48.5372844124564,96783200
2019-04-22,48.87422561645508,48.97219956455611,48.35090544796784,48.46799653078765,77758000
2019-04-23,49.57914733886719,49.643667205274184,48.72367480218776,48.850322614551736,93292000
2019-04-24,49.50269317626953,49.81811681526818,49.4764075691679,49.55048419475769,70162400
2019-04-25,49.05344009399414,49.646056630323095,49.015205828109615,49.42382679653234,74172800
2019-04-26,48.81926727294922,48.98653764786853,48.29833536680541,48.9626403173569,74596400
2019-04-29,48.89334487915039,49.21832889107268,48.71412583535988,48.8431619425519,88818800
2019-04-30,47.951847076416016,48.604203377012624,47.579072047503665,48.52295828532061,186139600
2019-05-01,50.30559158325195,51.4502022665524,49.997332787495154,50.15265814578386,259309200
2019-05-02,49.97821044921875,50.81456589591716,49.7344752014596,50.143092534963124,127985200
2019-05-03,50.59950637817383,50.621011786783555,50.23628812136514,50.39400174361082,83569600
2019-05-06,49.818115234375,49.90414052341222,48.62810177454421,48.81687756775932,129772400
2019-05-07,48.47517013549805,49.56482140635094,47.99008418506328,49.19682655113943,155054800
2019-05-08,48.484718322753906,49.067778128752565,48.209917278785525,48.24575962496562,105358000
2019-05-09,47.96379089355469,48.19318920528715,46.99361914811606,47.887322358830254,139634400
2019-05-10,47.299320220947266,47.69992120900781,46.241457043103,47.35689247522065,164834800
2019-05-13,44.55031204223633,45.45225543796985,43.86186073279199,45.027672397090456,229722400
2019-05-14,45.25556564331055,45.50503815213908,44.475959020360506,44.715837981268216,146118800
2019-05-15,45.797698974609375,45.99679898703123,44.62229331988045,44.68226307084137,106178800
2019-05-16,45.59619140625,46.16950195223836,45.29874018957039,45.55541242384641,132125600
2019-05-17,45.33712387084961,45.792892435075906,44.79979367764875,44.84057266200479,131516400
2019-05-20,43.919437408447266,44.22168723717779,43.245378124155245,44.022587263410635,154449200
2019-05-21,44.761409759521484,45.0972387970972,44.30563759679789,44.430375665152575,113459200
2019-05-22,43.84507369995117,44.547920918961154,43.78990256693896,44.29604729221338,118994400
2019-05-23,43.096656799316406,43.30774780477371,42.6528792389541,43.130239708838886,146118800
2019-05-24,42.93113327026367,43.6915490546367,42.84717417894699,43.226183335306224,94858800
2019-05-28,42.753623962402344,43.31973842722147,42.67686460222569,42.919141022494294,111792800
2019-05-29,42.54972839355469,43.022290207561106,42.2186942784962,42.319442996065696,113924800
2019-05-30,42.770416259765625,42.993501919781856,42.37941241147571,42.68645716562878,84873600
2019-05-31,41.995609283447266,42.69605537404639,41.97641852833002,42.2738660819916,108174400
2019-06-03,41.57101821899414,42.679257675463774,40.84418537283394,42.12274047568568,161584400
2019-06-04,43.091854095458984,43.13743168124543,41.86367505232312,42.0843632453702,123872000
2019-06-05,43.787506103515625,44.375212515342355,43.451677005554046,44.20489683406443,119093600
2019-06-06,44.43037796020508,44.49034769574577,43.6939478508396,43.91703717038729,90105200
2019-06-07,45.61297607421875,46.037562795872695,44.562308872858395,44.73981693459453,122737600
2019-06-10,46.19588851928711,46.8651491776644,45.965603117324754,46.01118070335726,104883600
2019-06-11,46.73081588745117,47.016272412741905,46.44056441873156,46.74281056654767,107731600
2019-06-12,46.582096099853516,47.00908035832402,46.39019219868125,46.524523831423096,73012800
2019-06-13,46.57250213623047,47.20578249203415,46.44057162647936,46.704436306244304,86698400
2019-06-14,46.23426055908203,46.438155428169374,45.648955456738996,45.94880408209821,75046000
2019-06-17,46.510135650634766,46.76680791817434,46.097543508977196,46.27265414087727,58676400
2019-06-18,47.60397720336914,48.04535359576119,46.826771742909735,47.028269183750155,106204000
2019-06-19,47.4648551940918,47.94701431279798,47.330523543595945,47.899035585966935,84496800
2019-06-20,47.846256256103516,48.12211558033927,47.50322745943921,48.0645433155129,86056000
2019-06-21,47.68313980102539,48.17969100957761,47.53201488359428,47.68793840514165,191202400
2019-06-24,47.635162353515625,48.01417153393236,47.5368111055046,47.62556514576405,72881600
2019-06-25,46.91313552856445,47.798285921333026,46.84596604435592,47.59918592168598,84281200
2019-06-26,47.927818298339844,48.21327485447175,47.34011556173668,47.440864288560434,104270000
2019-06-27,47.913421630859375,48.352400537964535,47.87264264957798,48.04535212195591,83598800
2019-06-28,47.476837158203125,47.85584630501311,47.26814366138991,47.65914382643267,124442400
2019-07-01,48.34760284423828,49.052847539083054,48.13170959424332,48.73620556986202,109012000
2019-07-02,48.63066482543945,48.72661861406061,48.302031792536056,48.31402647364655,67740800
2019-07-03,49.033653259277344,49.040849334400335,48.62106120433613,48.76258889543775,45448000
2019-07-05,48.990474700927734,49.19437326324015,48.671435272736204,48.77938372352639,69062000
2019-07-08,47.980594635009766,48.31162513864177,47.59438933055346,48.170097418814755,101354400
2019-07-09,48.273231506347656,48.337996174432476,47.6903238717533,47.78387649702628,82312000
2019-07-10,48.75060272216797,48.870542208826045,48.350005275961514,48.419572227970285,71588400
2019-07-11,48.395572662353516,49.02885287197086,48.38597911595923,48.7697831961826,80767200
2019-07-12,48.76739501953125,48.93530956539922,48.50352669012259,48.56349643223705,70380800
2019-07-15,49.22555160522461,49.38386890040307,48.93529652025115,48.95688474319436,67789600
2019-07-16,49.055240631103516,49.44144585045324,48.81536170381206,49.07682885609688,67467200
2019-07-17,48.77939224243164,49.19677932673481,48.76020148472326,48.94730679705147,56430000
2019-07-18,49.33351516723633,49.386288839146786,48.86335072483305,48.93531515564395,74162400
2019-07-19,48.597068786621094,49.534996228045955,48.54189766073192,49.36468058691618,83717200
2019-07-22,49.70771408081055,49.710111552508515,48.841750963766714,48.85134451082072,89111600
2019-07-23,50.096309661865234,50.113102942147556,49.72449662691352,50.005158166906504,73420800
2019-07-24,50.055538177490234,50.170679044292804,49.6957197660028,49.81565923649861,59966400
2019-07-25,49.65973663330078,50.192268145572555,49.59016969452672,50.10830905677958,55638400
2019-07-26,49.832454681396484,50.309811452113316,49.688525846451945,49.770083811464765,70475600
2019-07-29,50.297821044921875,50.52810646834173,50.00037346248857,50.00517206679761,86693600
2019-07-30,50.08192443847656,50.412958544568326,49.729302106403715,50.07712583483784,135742800
2019-07-31,51.10381317138672,53.10200539212989,50.68642611421521,51.91460524561304,277125600
2019-08-01,49.99796676635742,52.30080610324223,49.59257442379039,51.31010488877279,216071600
2019-08-02,48.94010543823242,49.51821093815145,48.36679488202588,49.302321342693496,163448400
2019-08-05,46.378196716308594,47.65195339366566,46.19589002649284,47.4936360636799,209572000
2019-08-06,47.25614929199219,47.51282150446329,46.546106047444944,47.090632244363086,143299200
2019-08-07,47.74549865722656,47.87023672058071,46.49333406145598,46.87474066604032,133457600
2019-08-08,48.7985725402832,48.82256189914169,47.829463202753935,48.02376456461598,108038000
2019-08-09,48.396453857421875,48.822650132296985,47.98710732234036,48.47109827819087,98478800
2019-08-12,48.27365493774414,48.651697602519874,47.95340328756874,48.06657506147169,89927600
2019-08-13,50.31795120239258,51.08125604157952,48.27364015478968,48.403668979278976,188874000
2019-08-14,48.82025146484375,49.708768589851594,48.781724120727965,48.91897640632679,146189600
2019-08-15,48.57705307006836,49.39573890059406,48.078615214878496,48.99121282174691,108909600
2019-08-16,49.723201751708984,49.88212424685635,49.082698610055964,49.18864694015421,110481600
2019-08-19,50.65025329589844,51.22333184974015,50.57319861770534,50.71526404718342,97654400
2019-08-20,50.65266418457031,51.37262873921867,50.643034186061826,50.7778762101982,107537200
2019-08-21,51.20166778564453,51.444864754007845,50.95124739959902,51.285945890829794,86141600
2019-08-22,51.158321380615234,51.63508526351441,50.746568249359605,51.33409731422995,89014800
2019-08-23,48.79376983642578,51.05960853674085,48.39887370046343,50.42873514728417,187272000
2019-08-26,49.720802307128906,49.88935482276287,49.37647018489091,49.569103205973704,104174400
2019-08-27,49.159759521484375,50.216829027868954,49.00806042283192,50.05068309585326,103493200
2019-08-28,49.48963928222656,49.53539003561432,48.957494677651994,49.1453108526982,63755200
2019-08-29,50.32758712768555,50.402235218626586,49.76173203895499,50.20478537823817,83962000
2019-08-30,50.2625846862793,50.67433417397629,49.891765447658244,50.6045065811856,84573600
2019-09-03,49.53057098388672,49.83878231756605,49.17420231822666,49.70634689899237,80092000
2019-09-04,50.37093734741211,50.44076493705066,49.92066053786811,50.178304319411076,76752400
2019-09-05,51.35576629638672,51.52191222815534,50.92956634195886,51.04755493786522,95654800
2019-09-06,51.3509521484375,51.63026985489595,51.17035937387427,51.54117859517896,77449200
2019-09-09,51.57007598876953,52.116671188034076,50.82362800448683,51.73140510480001,109237600
2019-09-10,52.17927932739258,52.19854300043408,50.977737574059724,51.49543546818403,127111600
2019-09-11,53.838321685791016,53.86721903063329,52.4272898726223,52.50916139647741,177158400
2019-09-12,53.717918395996094,54.519750703833786,53.66253764416418,54.12967151186865,128906800
2019-09-13,52.672889709472656,53.16410041287169,52.25632342762341,52.97387765066964,159053200
2019-09-16,52.949798583984375,53.00518301207086,52.38635002455924,52.42728394477362,84632400
2019-09-17,53.142433166503906,53.17133050892715,52.76198394642771,52.96425064671275,73274800
2019-09-18,53.640872955322266,53.66013662625414,52.8390405643594,53.22911979676367,101360000
2019-09-19,53.20503234863281,53.879242325887176,53.062963263126036,53.457859253018796,88242400
2019-09-20,52.427284240722656,53.5903021245644,52.364680069600674,53.3061712623539,221652400
2019-09-23,52.6656608581543,52.93534484990348,52.408013443475554,52.72104160485233,76662000
2019-09-24,52.41524124145508,53.57344590279538,52.297256322285335,53.221890377729395,124763200
2019-09-25,53.221893310546875,53.335065074389966,52.28521895124107,52.62473424277033,87613600
2019-09-26,52.9473876953125,53.20021828704927,52.6921505228775,52.973874779669096,75334000
2019-09-27,52.68974685668945,53.20503806562803,52.318927655185426,53.10390288400387,101408000
2019-09-30,53.92981719970703,54.07669946621,53.16410194467161,53.19058903122688,103909600
2019-10-01,54.079105377197266,54.95317554852412,53.98519728496812,54.19468739391718,139223200
2019-10-02,52.72346496582031,53.83591538249209,52.475447485978464,53.710703351981884,138449200
2019-10-03,53.171321868896484,53.205032367771324,51.80122431789601,52.59582945911288,114426000
2019-10-04,54.66181564331055,54.777397655893,53.91055093237027,54.33193404188315,138478800
2019-10-07,54.67386245727539,55.364929664081245,54.38009790316798,54.48363967592858,122306000
2019-10-08,54.03335189819336,54.91464544187616,54.01649848462692,54.37527742104487,111820000
2019-10-09,54.666629791259766,54.849629124264126,54.33193137055521,54.666629791259766,74770400
2019-10-10,55.4034423828125,55.4877204622527,54.73163902440096,54.88333442355729,113013600
2019-10-11,56.8770866394043,57.22141505480732,55.93800212852809,56.0921077959408,166795600
2019-10-14,56.79521560668945,57.33940411972234,56.506267937152586,56.56164868588965,96427600
2019-10-15,56.66278839111328,57.223826687854974,56.556840046506,56.92043216170895,87360000
2019-10-16,56.43403625488281,56.64352636932957,56.15231197080203,56.1932458916511,73903200
2019-10-17,56.65315628051758,56.86264272047436,56.22936656457934,56.607405523706475,67585200
2019-10-18,56.92525100708008,57.20697529291118,56.414772935422135,56.48701077967433,97433600
2019-10-21,57.91248321533203,58.02806522366355,57.144365118829434,57.192522451883065,87247200
2019-10-22,57.7800407409668,58.319408649702886,57.69816924838937,58.068988359813744,82293600
2019-10-23,58.55540466308594,58.56985517263713,58.083457561165815,58.29535427788,75828800
2019-10-24,58.65171432495117,58.94547884804368,58.225514373551526,58.87564758849574,69275200
2019-10-25,59.37409973144531,59.41021682327287,58.48317594938819,58.550596970246346,73477200
2019-10-28,59.96883773803711,60.01699507347286,59.407795778496116,59.57634828960584,96572800
2019-10-29,58.581886291503906,60.137393666231965,58.408520608918174,59.94957747544215,142839600
2019-10-30,58.57465362548828,59.065867950121,58.08103639445505,58.93583911600165,124522000
2019-10-31,59.899009704589844,59.997734635760125,57.129920514953874,59.53301099623121,139162000
2019-11-01,61.598995208740234,61.62547862266393,59.99533043692069,60.08682828055856,151125200
2019-11-04,62.00351333618164,62.08779142591786,61.49303898464309,61.962575744593835,103272000
2019-11-05,61.9144287109375,62.16966591402172,61.719389100058784,61.89516136636196,79897600
2019-11-06,61.9409065246582,62.001104111421654,61.49062975140166,61.82773476760937,75864400
2019-11-07,62.65578842163086,62.877983882065635,62.336989123337645,62.48914366890488,94940400
2019-11-08,62.82727813720703,62.89972918450972,62.03269725658034,62.47708087764043,69986400
2019-11-11,63.32477951049805,63.389985437138236,62.37804429145669,62.38287190329678,81821200
2019-11-12,63.266815185546875,63.467275330366334,63.01564668730592,63.16779385877103,87388800
2019-11-13,63.873023986816406,63.94789252163896,63.05188022494246,63.066370433591906,102734400
2019-11-14,63.43104934692383,63.97203671811119,63.30063011622682,63.69912554126751,89182800
2019-11-15,64.1845474243164,64.18937503475004,63.52038615500982,63.682195864109126,100206400
2019-11-18,64.5082015991211,64.587897742297,63.815059632152085,64.1942298980991,86703200
2019-11-19,64.31255340576172,64.72553892248851,64.09519299540014,64.70138612791543,76167200
2019-11-20,63.563865661621094,64.26183504250234,62.89004170668697,64.13142320895275,106234400
2019-11-21,63.278892517089844,63.76191904400532,63.078432380995984,63.68463303080287,121395200
2019-11-22,63.22333908081055,63.561456160958905,62.996316033339596,63.41896422612494,65325200
2019-11-25,64.3319091796875,64.34881688290524,63.40208131794337,63.44796944359013,84020400
2019-11-26,63.82956314086914,64.52270525227578,63.39725219551849,64.4695720222863,105207600
2019-11-27,64.68690490722656,64.72072029840388,64.07587670871466,64.14108262975775,65235600
2019-11-29,64.54441833496094,64.72555327883829,64.21837396190178,64.38743619101386,46617600
2019-12-02,63.798160552978516,64.78594916370099,63.626688156649145,64.54926345283381,94487200
2019-12-03,62.660621643066406,62.67993946193497,61.89743881575501,62.385292973988165,114430400
2019-12-04,63.213680267333984,63.592857866147476,62.957676793454816,63.05187050555753,67181600
2019-12-05,64.14109802246094,64.21597392512254,63.4527910239609,63.70879452854286,74424400
2019-12-06,65.38005828857422,65.45009920383288,64.55649711525137,64.5999751073708,106075600
2019-12-09,64.4647216796875,65.40178692394231,63.97927767550627,65.20857926686702,128042400
2019-12-10,64.8414535522461,65.22545857858985,64.20868290433741,64.87043395115559,90420400
2019-12-11,65.39453887939453,65.47424237789252,64.84630646504499,64.9211749815738,78756800
2019-12-12,65.56119537353516,65.8268614655368,64.56133418960256,64.67242823883937,137310400
2019-12-13,66.4523696899414,66.48859520359403,65.43318347358382,65.56118520208942,133587600
2019-12-16,67.58992004394531,67.8145330524796,66.8943678133173,66.8991954267903,128186000
2019-12-17,67.72273254394531,68.05118703210448,67.33389237179259,67.51986229471765,114158400
2019-12-18,67.56092071533203,68.08259027011515,67.41118366514803,67.57541092209821,116028400
2019-12-19,67.6285400390625,67.90869630356615,67.3701264537908,67.50295579789868,98369200
2019-12-20,67.48847961425781,68.26373527194914,67.27594672320693,68.16230380965749,275978000
2019-12-23,68.58976745605469,68.65014577247727,67.71307312233479,67.75171612929323,98572000
2019-12-24,68.65499114990234,68.80473560451482,68.32895405317362,68.756429990717,48478800
2019-12-26,70.01712799072266,70.034035692141,68.75884564815838,68.78782606750318,93121200
2019-12-27,69.99056243896484,70.99767630190148,69.58482179982006,70.30936181417954,146266000
2019-12-30,70.40594482421875,70.68851858911005,68.88441419283483,69.90842808466655,144114400
2019-12-31,70.92037200927734,70.9276171127399,69.9229210003308,70.02194232791922,100805600
2020-01-02,72.53849792480469,72.59887623049032,71.29228881100529,71.54587474672552,135480400
2020-01-03,71.83329772949219,72.59406313642577,71.60869213351766,71.76567430155144,146322800
2020-01-06,72.40567016601562,72.4443131708714,70.70300468370534,70.95418053006813,118387200
2020-01-07,72.06515502929688,72.67134838279743,71.84537704823941,72.41534488187352,108872000
2020-01-08,73.22439575195312,73.5262872851597,71.76807129058055,71.76807129058055,132079200
2020-01-09,74.77975463867188,74.97296230565743,73.9513658951312,74.20253438813242,170108400
2020-01-10,74.94880676269531,75.51395427727236,74.446462424671,75.01402005997716,140644800
2020-01-13,76.55003356933594,76.5766038580251,75.14684225138329,75.2651887494365,121532000
2020-01-14,75.516357421875,76.69736069243768,75.39319068247579,76.48724535482815,161954400
2020-01-15,75.1927261352539,76.197422029665,74.76041540138982,75.3159002377914,121923600
2020-01-16,76.1346435546875,76.24574496948411,75.3738782015038,75.73614811924845,108829200
2020-01-17,76.97754669189453,76.97995681333275,76.07669931334733,76.38341859056756,137816400
2020-01-21,76.45587921142578,77.04758246753113,76.31821483981187,76.60561630178384,110843200
2020-01-22,76.7287826538086,77.28184283508286,76.6345889237427,76.94130817856995,101832400
2020-01-23,77.09827423095703,77.17797035715289,76.23365270464286,76.78189247630218,104472000
2020-01-24,76.8760986328125,78.08849275649891,76.68530106036428,77.34463502870749,146537600
2020-01-27,74.61553192138672,75.29659377968004,73.63257108817264,74.88360812840847,161940000
2020-01-28,76.72637176513672,76.89784416878103,75.39804842645664,75.49706977797013,162234000
2020-01-29,78.33238983154297,79.18010351588002,77.61751282847466,78.35896011595588,216229200
2020-01-30,78.21890258789062,78.27203580279424,76.9823558087521,77.4146666313588,126743200
2020-01-31,74.75077819824219,77.93150399168975,74.4561316996704,77.50885574859744,199588400
2020-02-03,74.54547882080078,75.71198454702287,72.99013293890515,73.49247724374133,173788400
2020-02-04,77.00650787353516,77.19730542119127,75.74580830506335,76.151548831137,136616400
2020-02-05,77.63446044921875,78.43386895689102,77.03067714309759,78.13438742518179,118826800
2020-02-06,78.54253387451172,78.544951365906,77.34704752803583,77.90494263047137,105425600
2020-02-07,77.47493743896484,78.29076771071938,76.9835021703116,78.04141892687844,117684000
2020-02-10,77.8428955078125,77.8428955078125,75.97883426440146,76.05871954270658,109348800
2020-02-11,77.37324523925781,78.41179815824636,77.15536891605744,78.33917517981024,94323200
2020-02-12,79.21070098876953,79.21554005883662,77.82354276759801,77.82354276759801,113730400
2020-02-13,78.6466293334961,78.97344754144679,78.27866056338509,78.48201230906955,94747600
2020-02-14,78.66600799560547,78.91535678515409,78.15762488828393,78.61516451334795,80113600
2020-02-18,77.2255859375,77.40715079471983,76.16282276038466,76.34438761760448,152531200
2020-02-19,78.3440170288086,78.57400211516978,77.46766524775612,77.46766524775612,93984000
2020-02-20,77.54029846191406,78.59337615293093,77.03433859303921,78.10436411115981,100566000
2020-02-21,75.78515625,77.57660179653178,75.16783878997336,77.13357947900434,129554000
2020-02-24,72.18534088134766,73.63785968182607,70.01867143670297,71.96262546916086,222195200
2020-02-25,69.74026489257812,73.23841723217687,69.26820072326095,72.85592387195561,230673600
2020-02-26,70.84661102294922,72.11272604677254,69.35778056176747,69.36504286107494,198054800
2020-02-27,66.21549987792969,69.2367421970805,66.0799320227012,68.05051976988415,320605600
2020-02-28,66.17674255371094,67.39928345046577,62.06369649730183,62.279156964871476,426510000
2020-03-02,72.33786010742188,72.9745487284491,67.2322571583197,68.33617091013136,341397200
2020-03-03,70.0404281616211,73.59425418952162,69.18827943749316,73.51436894057937,319475600
2020-03-04,73.28925323486328,73.44903118653338,70.9628058782761,71.7641114774827,219178400
2020-03-05,70.91197204589844,72.51699913623247,70.54641911205819,71.54139095760931,187572800
2020-03-06,69.97024536132812,70.40358216932741,68.08197403311165,68.26837793734198,226176800
2020-03-09,64.4361572265625,67.32182373363995,63.668739886760385,63.8503047343462,286744800
2020-03-10,69.0769271850586,69.3432236821879,65.21080737842104,67.09182329022845,285290000
2020-03-11,66.67786407470703,68.07954658211698,65.81361374090199,67.15235879986956,255598800
2020-03-12,60.09312057495117,65.36334381218688,60.03744172378647,61.95960879581329,418474000
2020-03-13,67.29277038574219,67.76484191547881,61.235766409905956,64.12628289000264,370732000
2020-03-16,58.63576126098633,62.719754836954735,58.10074857584745,58.572816419236986,322423600
2020-03-17,61.213985443115234,62.36389249089527,57.71341343349159,59.91882134064479,324056000
2020-03-18,59.71546173095703,60.52161001969285,57.403535489415574,58.04506677199188,300233600
2020-03-19,59.257911682128906,61.209127573407514,58.73258461093432,59.889757365721564,271857200
2020-03-20,55.49590301513672,60.96463541715743,55.195714466288855,59.83893112943769,401693200
2020-03-23,54.31693649291992,55.31675472983707,51.470001124172114,55.215078862447456,336752800
2020-03-24,59.76630401611328,59.962393449772364,56.720856028881734,57.21955352533474,287531200
2020-03-25,59.43706512451172,62.51882454095762,59.14171936553053,60.703176199981115,303602000
2020-03-26,62.564823150634766,62.62292153490078,59.640418371654654,59.679153090462734,252087200
2020-03-27,59.97450256347656,61.94266302499107,59.80746231049624,61.187354431284916,204216800
2020-03-30,61.6860466003418,61.85792960202071,60.376358043352745,60.700756687792804,167976400
2020-03-31,61.56017303466797,63.54528154992729,61.00579658783729,61.87730944524223,197002000
2020-04-01,58.3210563659668,60.21175123504188,57.8901427153891,59.674318939342214,176218400
2020-04-02,59.29423522949219,59.34749454652656,57.350281239576255,58.18305925799057,165934000
2020-04-03,58.442100524902344,59.48064994321993,57.85140889738694,58.77860059874803,129880000
2020-04-06,63.54042434692383,63.69535581741941,60.3715139261483,60.7394826329803,201820400
2020-04-07,62.80449295043945,65.77489875126452,62.70039753843135,65.55701501166601,202887200
2020-04-08,64.41194915771484,64.72665861508077,63.240251523791564,63.605797071493534,168895200
2020-04-09,64.87674713134766,65.38029109822737,64.0802880085237,65.04863383479294,161834800
2020-04-13,66.15010833740234,66.25905017179674,64.35382401129216,64.95420093873426,131022800
2020-04-14,69.49091339111328,69.78142008992293,67.31213531371759,67.78420685231022,194994800
2020-04-15,68.85665130615234,69.31661411100032,67.93672569645638,68.365216078865,131154400
2020-04-16,69.40376281738281,69.7693157098203,68.35310854308584,69.57080305380181,157125200
2020-04-17,68.4620361328125,69.46670067896375,67.02404221723192,68.91958300953867,215250000
2020-04-20,67.04100036621094,68.19091103013936,67.02163670043845,67.28793327913718,130015200
2020-04-21,64.96871948242188,67.11844768129173,64.25698494663686,66.88362360128252,180991600
2020-04-22,66.84008026123047,67.27583298086698,65.89594444342251,66.23727988733161,116862400
2020-04-23,66.58103942871094,68.20786075083029,66.54230470819708,66.7843911704893,124814400
2020-04-24,68.50321960449219,68.5129051334423,67.05796285325819,67.10638311011488,126161200
2020-04-27,68.55162811279297,68.88328539052851,67.77210939351758,68.21996344716476,117087600
2020-04-28,67.44046020507812,69.19558749366381,67.34847353233525,69.01402260174115,112004800
2020-04-29,69.6555404663086,70.12518879426327,68.72592933750241,68.92928107931384,137280800
2020-04-30,71.12499237060547,71.30171812959233,69.80562571918327,70.19538133730589,183064000
2020-05-01,69.97991180419922,72.38382779015663,69.20039336325117,69.29722643790079,240616800
2020-05-04,70.97004699707031,71.09835248828746,69.3141769755943,70.00412466484855,133568000
2020-05-05,72.03524017333984,72.86801811424831,71.2847707351164,71.43002407604543,147751200
2020-05-06,72.77845764160156,73.41029979065098,72.35238308451844,72.7372996904726,142333600
2020-05-07,73.53133392333984,73.87752315205448,73.10284357834273,73.40545163246576,115215200
2020-05-08,75.281494140625,75.33489761770407,73.86388332203197,74.19158614011312,133838400
2020-05-11,76.46607971191406,76.96126753964525,74.57997160607404,74.78873335955656,145946400
2020-05-12,75.59220123291016,77.60210241325883,75.47083037079274,77.15059895407951,162301200
2020-05-13,74.67951965332031,76.69428120977256,73.60174537683079,75.77185784641975,200622400
2020-05-14,75.13829803466797,75.19898348401253,73.19393386714296,73.91730709017112,158929200
2020-05-15,74.69407653808594,74.74019807230623,72.87351305431154,72.90750046179672,166348400
2020-05-18,76.45394897460938,76.8277733901168,75.3276309672179,76.01944652197729,135178400
2020-05-19,76.01216888427734,77.31811351260087,75.98061126581322,76.47094702256406,101729600
2020-05-20,77.49046325683594,77.56085304131686,76.83262768101243,76.8714672558423,111504800
2020-05-21,76.91272735595703,77.89340613060031,76.67483776673394,77.3520893444608,102688800
2020-05-22,77.4079360961914,77.49046741917871,76.54862805066547,76.65057545816492,81803200
2020-05-26,76.88359832763672,78.70658386082842,76.82776505743689,78.52695733358873,125522000
2020-05-27,77.21859741210938,77.36424398683408,76.00003613296077,76.74040313452282,112945200
2020-05-28,77.25255584716797,78.51238602297842,76.61657369756912,76.89329541865034,133560800
2020-05-29,77.17733764648438,77.95653684277472,76.82050686180871,77.4953288496023,153532400
2020-06-01,78.12643432617188,78.247805202115,77.00010904163223,77.13119166186011,80791200
2020-06-02,78.48812103271484,78.5123966906775,77.41762896521124,77.85942075330303,87642800
2020-06-03,78.92021179199219,79.182377080961,78.23567814710795,78.80855263967156,104491200
2020-06-04,78.24054718017578,79.04159224328929,77.86672269370624,78.7430245381852,87560400
2020-06-05,80.46890258789062,80.5295880347895,78.46143067131722,78.49055850056602,137250400
2020-06-08,80.94467163085938,80.97865903574063,79.45424095843477,80.16547259371143,95654400
2020-06-09,83.50074005126953,83.89398053792564,80.59269835430385,80.62425597002903,147712400
2020-06-10,85.64899444580078,86.11748422497571,84.01048770475796,84.44984966046565,166651600
2020-06-11,81.5369644165039,85.21693078033901,81.43501701482725,84.79213265493966,201662400
2020-06-12,82.24090576171875,84.42558161332404,81.12915175448484,83.67794024802434,200146000
2020-06-15,83.25801086425781,83.91098692440009,80.73106773858638,80.89370801041294,138808800
2020-06-16,85.46452331542969,85.73640033379766,83.6779473563593,85.31402459590804,165428800
2020-06-17,85.34556579589844,86.27041121444294,85.22419492829009,86.20972578063876,114406400
2020-06-18,85.37957000732422,85.7970861704287,84.77028576142695,85.30189085886494,96820400
2020-06-19,84.89167022705078,86.55202339942768,83.78233832338894,86.08596324993198,264476000
2020-06-22,87.11275482177734,87.25597160509083,85.23878769520459,85.28490923314024,135445200
2020-06-23,88.97213745117188,90.39217823600704,87.93805517776225,88.35800109154899,212155600
2020-06-24,87.40159606933594,89.52073426597426,87.0277716909011,88.60074093656063,192623200
2020-06-25,88.5619125366211,88.60075211142514,86.79718241483171,87.55696539217314,137522400
2020-06-26,85.84076690673828,88.67841857898394,85.69269058598132,88.45752269581561,205256800
2020-06-29,87.81912994384766,87.91380280361521,85.27034099055639,85.74854264287053,130646000
2020-06-30,88.55220031738281,88.83864125404429,87.38704271105858,87.40645879441105,140223200
2020-07-01,88.38470458984375,89.1736153626138,88.33616067933104,88.62987615436822,110737200
2020-07-02,88.38470458984375,89.92854613881406,88.27062306658787,89.29256387033587,114041600
2020-07-06,90.7490234375,91.21751333373977,89.78290840638297,89.81446602565468,118655600
2020-07-07,90.4674301147461,91.90688702119085,90.3557709756679,91.12768802006694,112424400
2020-07-08,92.57441711425781,92.60597472603237,91.3582786143033,91.44566949367056,117092000
2020-07-09,92.97252655029297,93.52111790635368,91.92388033894679,93.46771442129742,125642800
2020-07-10,93.1351547241211,93.19341778265134,91.95543335132274,92.56713990671183,90257200
2020-07-13,92.70551300048828,97.0530191182004,92.49189905133328,94.44111522553601,191649200
2020-07-14,94.23966979980469,94.43143052499137,91.15199321383774,92.08654339720529,170989200
2020-07-15,94.88774871826172,96.3660450887598,93.68860387905283,96.11602138224647,153198000
2020-07-16,93.72016906738281,94.57704721895716,93.12059659931413,93.7590086395202,110577600
2020-07-17,93.53083801269531,94.32703078332698,93.05748856156698,94.17167989066034,92186800
2020-07-20,95.50191497802734,95.64027959696287,93.27354678967762,93.61824344262168,90318000
2020-07-21,94.18379974365234,96.36847551090202,93.93377603549384,96.29322616043909,103433200
2020-07-22,94.44840240478516,95.13050624366167,93.79785618394567,93.88523967276372,89001600
2020-07-23,90.14942932128906,94.25904523509378,89.33867279202721,94.181366099767,197004400
2020-07-24,89.92610931396484,90.27080586872148,86.55685253817205,88.34586551167968,185438800
2020-07-27,92.05738067626953,92.14962372831235,90.7660001713413,90.98931843723298,121214000
2020-07-28,90.54510498046875,91.80493528958375,90.54024540428786,91.62773114046318,103625600
